Unnamed: 0,id,user_name,post_message,num_like_post,num_comment_post,num_share_post,label,user_name_labelEncoder,user_name_freq
2080,2081,c7d6046e1f4c615059bb28a672be3bc9,"Kịch_bản nào cho TQ sau khi quan_hệ Mỹ Trung chấm_hết ? Vòi bạch_tuộc TQ như con virus Vũ_Hán đã len_lỏi tàn_phá hết hệ_sinh_thái , trật_tự thế_giới hơn suốt 50 năm qua ! Khi loài_người sực tỉnh thì nhận ra thế_giới đang bị khối_u ác_tính cần cắt bỏ . Dù đau_đớn cũng phải phẫu_thuật . Một cuộc đại_phẫu thuật xảy có_thể cắt bỏ , vô_hiệu_hoá , làm yếu đi độc_tính của phần còn lại của thế_giới đối_với nhân_loại . Hãy nhìn ra thế_giới ! Các nước đang chuẩn_bị gì cho kịch_bản đối_phó với TQ . Mỹ nén giận với Iran , rút phần_lớn quân ra khỏi Syria , tạm gác việc của Venezuela . Mỹ tiến dần đưa Ukraine vào khối Nato để ép Nga vào thế khó để chiếm ưu_thế trong việc đàm_phán hoặc đánh_đổi hoặc bỏ mặc hoặc hợp_tác trong việc tiêu_diệt TQ . Một_mặt đang trong đại_dịch Nga nén đau_thương mục_đích chóng_vánh tái khởi_động lại khối liên_bang Xô_Viết cũ , chuẩn_bị kịch_bản nếu không còn TQ dựa lưng làm đối_trọng với Mỹ và phương tây .. Nga cũng hiểu người hàng_xóm chiếm 1/4 dân_số thế_giới của mình với tiềm_lực kinh_tế hùng_hậu thì việc thôn_tính nước Nga là sớm_muộn và trước_sau cũng cần phải tiêu_diệt . TQ cũng gây_hấn với Ấn_Độ và Pakittan . Dấu_hiệu cho thấy tầm quan_trọng của chuyến đi Ấn_Độ không tự_nhiên tổng_thống Trump vào cuối tháng 2 và ra về tay_không . Với bản_tính kiêu_căng tự_phụ , tư_duy dập khuôn áp_dụng máy_móc cách quản_trị quốc của người_xưa . Họ tôn_thờ xây_dựng thành tinh_hoa học_thuyết , là kim_chỉ_nam cho giới lãnh_đạo Bắc_Kinh thực_hiện đường_lối chiến_lược , chiến_thuật trị quốc .. Mấy ông_già lẩm_cẩm đó không biết h nó đã lỗi_thời . Thời_điểm Mỹ và phương tây sẽ siết chặt tịch_thu vô_hiệu_hoá tài_sản của TQ ở trên thế_giới là lúc đó nội_bộ TQ rối_loạn , các phe_cánh sẽ kích_động bạo_lực , đất_nước trở lên chia_rẽ suy_yếu .. Để chống lại những đòn trừng_phạt của thế_giới . TQ sẽ trỗi dậy bằng quân_sự để bù lấp , thị_uy , uy_hiếp thế_giới mà nạn_nhân đầu_tiên có_thể là các nước ĐNA , Đài_Loan , Hồng_Kong , đặc_biệt là VN . Thời_gian sắp tới có_thể TQ sẽ gia_tăng áp_lực , cả tâm_lý lẫn quân_sự đối_với VN .. TQ sẽ ra tăng sức_ép cho việc lựa_chọn nhân_sự của VN trong kỳ đại_hội sắp tới .. TQ h đây như con cá_nằm_trên_thớt , con dê đang chuẩn_bị_tế thần lên sẽ cố vùng_vẫy chống lại hòng mong sự sống_sót trong tuyệt_vọng .. TQ h đây tứ_bề thọ địch , trong nước bệnh nặng trầm_kha , dấu_hiệu thập_tử_nhất_sinh , khó có_thể bảo_toàn trong tương_lai . Điều này phù_hợp quy_luật tất_yếu của lịch_sử thịnh_suy thành_bại theo dòng nước , mọi triều_đại cũng chỉ tồn_tại trong 1 khoảng thời_gian nhất_định . Đó cũng là ý trời ! Đứng trước dấu_hiệu trên . Vn ta có cùng 1 hệ quy chiếu với TQ . Ta sẽ bị áp_lực từ 2 phía . Vừa bảo_toàn quốc_gia vừa_phải giữ chế_độ . Đó là bài_toán khó nhưng phải giải , giải sớm sẽ có kết_quả tốt .. Ta phải cải_cách tối_đa , xây_dựng chính_sách minh_bạch từ trong quản_lý đến điều hành . Áp_dụng nhiều chính_sách tôn_trọng nhân_quyền , áp_dụng luật , hình_phạt dùng chung cho cả công_chức và nhân_dân .. Tăng thực_quyền tiếng_nói quốc_hội .. Thực_hiện đàm_phán đón_đầu với Mỹ và phương tây làm điều_kiện bảo_vệ cho việc sửa_đổi chính_sách .. Trong ván cờ này ngoài việc thủ_thế , ta phải chuẩn_bị có phương_án tốt nhất để Tiên_Hạ_Thủ_Vi_Cường .",35,0,11.0,1,2959,1
2488,2489,54dc09b2740cfe6e1430a3ed4357ff57,"Dịch_bệnh buộc hàng triệu người Mỹ phải làm_việc ở nhà . Tuy_nhiên , khi tất_cả kết_thúc , nhiều người cho rằng trải_nghiệm này cũng không tệ như tưởng_tượng .",9,0,2.0,0,1414,1
3112,3113,740b9bb2aa3b354035cec06c9b5e8b4a,"Gác chân qua 2 chiếc ghế đối_diện để làm giường cho vợ ngủ trên chuyến tàu dài mười mấy tiếng , ông lão thủ_thỉ với bà lão : “ Cứ ngủ đi , tôi chẳng mỏi gì cả ” . Sau khi đăng_tải lên trang facebook có hơn 1 triệu người theo_dõi , hình_ảnh đôi vợ_chồng già trên tàu_hoả cùng câu_chuyện kèm theo nó được lan_truyền mạnh trên mạng xã_hội như một minh_chứng đẹp_đẽ của tình_nghĩa vợ_chồng . “ Chuyến tàu sớm , hai ông_bà mua 2 vé ngồi mềm cho rẻ , vì vé giường_nằm thì cũng đắt gần bằng vé máy_bay rồi . Tuổi già gần 80 không_thể ngồi tựa mãi trên ghế mười mấy tiếng . Thấy bà kêu mỏi , ông kê chân lên cho bà nằm ngả_lưng . Bà thì cứ luôn miệng làu_bàu : - Ông mỏi không , mỏi lắm không ? Ông thì vẫn nhẹ_nhàng thủ_thỉ : - Cứ ngủ đi , tôi chẳng mỏi gì cả ... Bà lại bĩu môi : - Điêu ... Chuyến tàu hôm_nay vụt đi qua biết_bao vườn_tược , đồng xanh , chạy khắp các nẻo đường quê_hương đẹp như tranh vẽ . Thi_thoảng lại thấy ông cầm chiếc khăn mặt đỏ thấm mồ_hôi trên trán cho bà . Mặt ông cũng hơi mệt , chắc vì chân đang tê mỏi lắm , nhưng tuyệt_nhiên không hé một lời thở_than ” . Xúc_động vì câu_chuyện , hàng nghìn cư_dân mạng gửi bình_luận với nội_dung : “ Ngưỡng_mộ ông_bà quá ” , “ Con chúc ông_bà mãi khoẻ_mạnh , hạnh_phúc ” , “ Các soái ca bây_giờ thua xa cụ ông … ” Hương_Quê bình_luận : “ Đang lúc buồn và mất_lòng tin bỗng đọc được status này , thấy vui vì cuộc_đời vẫn đẹp quá . Lãng_mạn không phải là hoa là bướm , không phải là hoàng_tử hay công_chúa , lãng_mạn là đây chứ đâu ” . Thỏ_Ngọc viết : “ Xem ảnh , đọc bài thấy có lòng tin tình_yêu mãi_mãi là có thật ” . Hạnh_Nhi : “ Đúng là đã chọn đúng người thì cả đời này chẳng cần phải lớn lên . Cụ bà vẫn cứ là cô bé nũng_nịu được cụ ông chăm_sóc nâng_niu . Giá sau_này mình cũng được như_thế ” . Ngoc_Dung : “ Ôi nhìn đôi chân ông lão làm cáng cho bà lão nằm kìa . Chắc_chắn là thanh_niên còn không theo kịp ” . Phước_Hoàng : “ Ông ngầu quá ! Giờ chắc khối anh không theo kịp ” . Hương_Sơn Mộc : “ Yêu_thương cho ông_bà mài bớt những góc_cạnh của tuổi già , vượt qua biển người cuồn_cuộn , ôm nhau bằng tình_yêu dịu_dàng nhất , hi_sinh cho nhau đến từng hơi thở tuổi xế_chiều … ” Kelly_Do : “ Điều đáng ngưỡng_mộ nhất trên đời không phải là được nhiều người theo_đuổi mà là một người bất_luận thế_nào cũng không từ_bỏ bạn ” . Đặng_Dậu : “ Thật ngưỡng_mộ tình_cảm ông_bà dành cho nhau , lớp trẻ phải học_hỏi nhiều lắm . Thời_gian đâu làm thay_đổi tình_cảm vợ_chồng . Chúc ông_bà nhiều sức_khoẻ , bình_an ” . Hình_ảnh đôi vợ_chồng già trên tàu_hoả vẫn đang tiếp_tục được lan_truyền , đem lại niềm tin , như tài_khoản Hương_Sơn Mộc viết : “ Biết là trên thế_giới này mọi thứ đều dễ_dàng thay_đổi , nhưng nói thật , tình_cảm ông_bà dành cho nhau khiến tôi tin vào vĩnh_cửu . Cháu chúc ông_bà thật nhiều sức_khoẻ ” . Bạn nghĩ thế_nào về câu_chuyện này ? Hãy chia_sẻ ở phần bình_luận phía dưới .",246,4,9.0,0,1859,1
4767,395,-668287906032589696,"🔥 ➕ Bộ Y_tế thông_tin : người phụ_nữ 51 tuổi , quốc_tịch Việt_Nam , được xác_định là bệnh_nhân thứ 34 mắc bệnh Covid-19 ( KQ : DƯƠNG_TÍNH ) tại Việt_Nam hiện đang điều_trị cách_ly tại Bệnh_viện Đa_khoa tỉnh Bình_Thuận . Ngày 22/2/2020 , bệnh_nhân bay từ Việt_Nam sang New_York ( Mỹ ) , quá_cảnh tại sân_bay Incheon ( Hàn_Quốc ) . Đến ngày 29/2/2020 , bệnh_nhân bay từ Washington ( Mỹ ) về Việt_Nam , quá_cảnh tại sân_bay Quatar và sáng ngày 2/3/2020 nhập_cảnh vào Việt_Nam tại cửa_khẩu Cảng Hàng kh ... ông Quốc_tế Tân_Sơn_Nhất . Sáng 9/3/2020 , bệnh_nhân nhập_viện . Kết_quả xét_nghiệm dương_tính với SARS-CoV -2 . VOV.VN Xem thêm",3800,1800,5100.0,0,161,2
2736,2737,a06e02352cfcbc20321efe3312acc7ff,"SCHOLARSHIP EZ QUYÊN_GÓP ỦNG_HỘ PHÒNG_CHỐNG DỊCH COVID-19 Để có thêm động_lực và nguồn_lực giúp đội_ngũ cán_bộ đang ngày_đêm thực_hiện nhiệm_vụ phòng , chống dịch , Scholarship_EZ quyết_định phát_huy trách_nhiệm của mình cùng chung tay ủng_hộ phòng , chống dịch COVID-19 như sau : - Cứ mỗi_một người đã like Scholarship_EZ chia_sẻ bài viết này ở chế_độ công_khai , Scholarship_EZ sẽ ủng_hộ 6.000 VND vào quỹ phòng_chống dịch . Như_vậy , cứ 1000 người chia_sẻ thì nghĩa_là chúng_ta đã ủng ... hộ được 6 triệu đồng thông_qua Ngân_sách của Scholarship_EZ . - Tổng_số tiền quy_đổi sẽ được Scholarship_EZ chuyển vào Quỹ_Mặt trận Trung_ương Đảng nhằm hỗ_trợ trang_thiết_bị y_tế , nhu_yếu_phẩm cần_thiết , cũng như để bảo_vệ thầy_thuốc và các chiến_sĩ công_an , bộ_đội trực_tiếp tiếp_xúc với người mắc bệnh ; hỗ_trợ người_bệnh nhiễm và nghi nhiễm_bệnh phải cách_ly tập_trung , cách_ly tại nhà hoặc tại nơi đang được khoanh vùng dịch . - Vào 00:01 giờ ngày 24/3/2020 , Scholarship_EZ sẽ thống_kê và chuyển_khoản , cũng như thống_kê báo_cáo số tiền gửi trên fanpage trong vòng 24h . Tất_cả số lượt share từ mỗi follower của Scholarship_EZ sẽ được quy_đổi thành 6000 * số người share . Hãy cùng chung tay đẩy_lùi dịch_bệnh COVID-19 ra khỏi Việt_Nam . Chỉ cần một lượt share , bạn đã đóng_góp 6.000 đ vào Quỹ_Mặt_Trận_Trung Ương_Đảng . Lưu_ý : Mỗi nick like fanpage Scholarship_EZ chỉ được tính lượt share 1 lần ( Tức_là bạn đã like fanpage SEZ có_thể share về tường nhà của bạn để kêu_gọi bao_nhiêu lần tuỳ_ý , nhưng Scholarship_EZ chỉ tính là 1 lần share với nick của bạn đã like page ) Share phải đặt chế_độ public . Trân_trọng , Đội_ngũ Scholarship_EZ # ScholarshipEZ # coronavirus # covid 19 # fundraiser Xem thêm",1300,80,2500.0,0,2486,1
2551,2552,2b2aa02ec0f060bcf7c384631cbe188c,"Ông Trump cho rằng TQ lẽ_ra phải thông_tin minh_bạch để thế_giới biết về Covid-19 sớm hơn . Trong khi đó , chính ông Trump lại bị dư_luận Mỹ chỉ_trích là ứng_phó chậm_chạp dẫn đến dịch Covid-19 lan rộng khắp nước Mỹ . Mỹ hiện ghi_nhận gần 61.000 người chết trong tổng_số hơn một_triệu ca nhiễm .",40,3,2.0,0,840,1
4803,431,2184427389792466944,"Đại_biểu Quốc_hội đề_nghị Bộ LĐTB & XH nhanh_chóng phản_hồi , nói rõ lý_do không công_nhận liệt_sỹ với quân_nhân Nguyễn_Văn_Hồng ( ở Thái_Bình ) hy_sinh năm 1954 .",3,0,0.0,0,718,7
4495,123,791916904171961600,CNN : Chấn_động MH370 trở về giữa tâm dịch sân_bay Narita-Nhật Bản sau 6 năm mất_tích - Thanh_Niên Online,0,0,0.0,1,1625,1
3941,3942,48389ed26245b78a746a9190850cafde,EVN lãi khủng sao mà đề_xuất lương lãnh_đạo cao chót_vót : [ < URL > ] ( < URL > ),7,1,0.0,0,1240,1
1831,1832,eb52ca8b54149013bab099234ad7b55c,"Liên_quan đến vụ nữ doanh_nhân_Dương “ Đường ” ở Thái_Bình tham_gia đánh người gây thương_tích , Công_an tỉnh Thái_Bình đã khởi_tố bị_can , ra_lệnh bắt tạm giam đối_với ông Nguyễn_Xuân_Đường ( tức Đường Nhuệ ) , chồng bà Dương “ Đường ” .",43,7,0.0,0,3409,1
1262,1263,a30f8785edc66a66063c7481512c45df,"Tiếng_nói cười , thúc_giục nhau xếp khay cơm cho chỉn_chu , kiểm_tra nắp hộp canh cho kỹ khiến bếp ăn của Trung_tâm Bồi_dưỡng kiến_thức Quốc_phòng , Bộ_Chỉ_huy quân_sự Đà_Nẵng - một trong nơi cách_ly tập_trung dành cho các công_dân về nước trong thời_điểm dịch COVID-19 - luôn rộn_ràng . “ Gần 1 tháng nay , 28 anh_em chiến_sĩ tại đây chưa được về thăm gia_đình , mọi người nhớ nhà lắm chứ nhưng không ai nói ra . Con gái gọi thì chỉ nói , xong nhiệm_vụ bố về ” – các chiến_sĩ chia_sẻ .",48,0,1.0,0,2514,1
4641,269,-7553647639326960640,"TRUYỀN_HÌNH MỸ PHẤN_KHÍCH VỚI CA_KHÚC "" GHEN CÔ VY "" CỦA VIỆT_NAM Trong Talkshow_Last_Week_Tonight with John_Oliver của Mỹ , video tuyên_truyền người_dân rửa tay đúng cách để chống dịch Covid-19 của Việt_Nam được khen_ngợi và tán_thưởng . —————————— ... 📱 VTC Now trên iOS : https://apple.co/2NGxmDV 📱 VTC Now trên Android : https://bit.ly/2RzzjTv 💻 VTC Now trên YouTube : https://bit.ly/3awWczF 🖥 VTC Now trên Facebook : http://bit.ly/2H G3 0hl 📱 VTC Now trên Lotus : http://bit.ly/2T3AZFw Xem thêm",3200,256,2700.0,0,374,3
1476,1477,8f31d53ebf8f10e86d67202cb00f13f8,"Coi_thường Luật giao_thông là một chuyện , họ còn coi_thường cả mạng sống của chính mình .",2563,106,110.0,0,2274,1
3443,3444,dfa4e1fa518077f61cb3def637a32a20,"“ Để có thời_gian xem_xét thật toàn_diện và khách_quan các vấn_đề liên_quan đến vụ án này , Uỷ_ban Thường_vụ Quốc_hội đang giao cho các cơ_quan_chuyên_môn nghiên_cứu , đề_xuất hướng xử_lý theo đúng các quy_định của pháp_luật ” , ông Phúc thông_tin",10,0,1.0,0,3261,1
689,690,b4cfab29437b9d93999e63156cc1d06b,"Đây là phát_biểu của đồng_chí giám_đốc sở Y_tế Vĩnh_Phúc Nguyễn_Thanh_Hải . Đề_nghị đồng_chí sản_xuất máy thổi để đo "" nồng_độ "" virus của người_dân , sau đó xử_phạt tuỳ theo nồng_độ 😄",45,23,10.0,1,2741,1
1177,1178,b19c1ca64d313f74e34865d58060b877,"Bác_sĩ Nhà_Trắng cho biết Trump không cần xét_nghiệm hay cách_ly dù từng ngồi chung bàn tiệc với quan_chức Brazil nhiễm nCoV tuần trước . "" Những lần tiếp_xúc này được phân_loại là ' rủi_ro thấp ' theo bậc thang của Trung_tâm Kiểm_soát và Phòng_ngừa Dịch_bệnh ( CDC ) , do_đó Tổng_thống Donald_Trump không cần cách_ly tại nhà vào thời_điểm này . Tổng_thống cũng chưa có triệu_chứng nên chưa cần chỉ_định xét_nghiệm nCoV "" , bác_sĩ Nhà_Trắng ngày 13/3 ra thông_cáo cho biết . Những hoài_nghi về việc xét_nghiệm nCoV với Trump rộ lên sau khi ba thành_viên phái_đoàn Brazil từng tiếp_xúc gần với ông bị nhiễm nCov . Một trong số này ngồi cùng bàn tiệc với Trump tại khu nghỉ_dưỡng Mar-a-Lago , bang Florida hôm 7/3 . Trump bắt_tay , chụp ảnh chung với các quan_chức Brazil nhiễm nCoV khác . Thư_ký báo_chí Nhà_Trắng_Stephanie_Grisham ngày 12/3 nói Trump và Phó tổng_thống Mike_Pence "" chưa được yêu_cầu xét_nghiệm nCoV "" . Trong buổi họp_báo hôm sau , Trump nói ông có_thể "" sớm được xét_nghiệm "" . Một quan_chức cao_cấp cho biết Nhà_Trắng liên_tục đánh_giá khả_năng làm xét_nghiệm nCoV cho Trump , đồng_thời đưa ra các biện_pháp ngăn lây_nhiễm trong những người_thân cận của Tổng_thống Mỹ . Một_số chính_trị_gia thân_cận của Trump như thượng_nghị_sĩ Lindsey_Graham và Rick_Scott , nghị_sĩ Matt_Gaetz và Doug_Collins cùng Chánh văn_phòng Nhà_Trắng_Mark_Meadows đã tự cách_ly sau khi tiếp_xúc với người nhiễm nCoV . Covid-19 đã xuất_hiện tại 48 bang và thủ_đô Washington D.C. của Mỹ , khiến hơn 2.300 người nhiễm , trong đó 50 người đã tử_vong . Bang chịu ảnh_hưởng nặng nhất là Washington với hơn 500 ca bệnh và hơn 30 người chết . 145 quốc_gia và vùng lãnh_thổ xuất_hiện Covid-19 với hơn 145.000 ca nhiễm , hơn 5.400 người chết và hơn 72.000 người đã hồi_phục . Số ca nhiễm nCoV mới những ngày gần đây có chiều_hướng giảm ở Trung_Quốc và Hàn_Quốc , song tăng tại Italy , Iran , Tây_Ban_Nha , Pháp , Đức và Mỹ . Theo VN Express",177,11,7.0,0,2703,45
736,737,bdc8951d79f4cb3ec438692c1dc8f055,"Dù vẫn còn vài năm trước khi được triển_khai và ứng_dụng rộng_rãi , các công_nghệ kết_nối thế_hệ mới như 5G và Wi-Fi 6 được hi_vọng sẽ thay_đổi cục_diện hiện_nay .",6,0,0.0,0,2849,1
469,470,a2e0dcc6b268f840c0e9042fc41e8827,"Sau khi vợ_chồng a Quyết ào_ào bán cổ_phiếu ROS , giờ a rút khỏi HĐQT ... sắp tới đây CĐ phải tính sao ? # FLC",7,3,1.0,0,425,1
2401,2402,d5c03b35abe8da9485f462af36879c8c,"Tai_nạn thương_tâm giữa xe_tải của bạn_hữu chở gạo và xe container lúc rạng sáng nay trên QL . 1 A ngay góc ngã tư An_Sương , P. Tân_Hưng_Thuận , Q. 12 . Hậu_quả sau tai_nạn khiến đầu xe_tải dính chặt vào thùng container , 1 người được đưa đi cấp_cứu , còn 3 người trên xe_tải vẫn mắc_kẹt trong cabin bẹp dúm . Chia buồn cùng các anh_em BHĐX .",18,7,3.0,0,3132,7
2527,2528,ecf17eee897c7a2197a519a4f86827fe,"Để ngăn_chặn sự lây_lan đang diễn ra nhanh_chóng của dịch_bệnh , Uỷ_ban Châu_Âu đã đề_xuất sẽ đóng_cửa biên_giới với phần còn lại của thế_giới trong vòng 30 ngày . Đây được xem là động_thái quyết_liệt chưa từng thấy của EU .",1182,29,82.0,0,1808,1
2108,2109,10b35ac29581a532d93b9a5d63674df8,"Lệnh bắt tạm giam Phúc và khởi_tố 11 người khác về hành_vi Đánh_bạc , Tổ_chức đánh_bạc đã được VKS phê_chuẩn , Công_an TP HCM cho biết ngày 22/5 . Trong đó , người có vai tổ_chức và tham_gia trực_tiếp là Ngô_Nhựt_Thanh - thường gọi là Thanh "" Mười_Ngàn "" . Động_thái này được đưa ra sau hơn nửa tháng trinh_sát bắt quả_tang sòng bạc tại đường Trịnh_Đình_Thảo , phường Hoà_Thạnh , quận Tân_Phú . Trước khi làm Phó Công_an phường 6 quận 6 , Đoàn Hồng_Phúc từng là Đội phó Hình_sự Công_an quận Tân_Phú .",186,33,20.0,0,454,1
2339,2340,c9345dce3690bf6c775fca746467ff84,"Nhằm đối_phó với dịch COVID-19 đang diễn_biến phức_tạp , chiều nay ( 17.3 ) , UBND tỉnh Quảng_Ninh quyết_định thành_lập 8 chốt kiểm_soát liên_ngành kiểm_soát người và phương_tiện vào tỉnh Quảng_Ninh trên tuyến đường_bộ . 8 điểm này nằm ở các vị_trí cửa_ngõ nối với TP. Hải_Phòng , Hải_Dương , Lạng_Sơn và Bắc_Giang .",33,0,2.0,0,2971,67
1652,1653,3d036f1bf40eb74e12f5d3dff32e9b6b,"Vợ của bệnh_nhân cho biết Li cảm_thấy không khoẻ sau 2 ngày xuất_viện , bị khô miệng và đầy hơi . Ngày 2/3 , Li được được đưa tới bệnh_viện và tử_vong ngay buổi chiều hôm đó . # KenhTheGioi # LachanVirusCorona",1653,50,184.0,0,1084,1
1498,1499,4ada7a2a7fed760589358f3ef1b93f2a,Bác_sĩ Huỳnh_Thái_Tiễn ( 27 tuổi ) và dược_sĩ Nguyễn_Tấn_Phát ( 32 tuổi ) cùng công_tác tại Bệnh_viện Q. 2 ( < URL > ) đã xung_phong lên tuyến đầu tham_gia cuộc_chiến phòng_chống dịch_bệnh COVID-19 .,570,0,37.0,0,1273,1
4968,596,-7678537472421132288,"Cuộc thi ảnh "" Tự_hào Tuổi_trẻ Đào_Duy_Từ "" [ 10 D 2 ] Thông_điệp : "" Rửa tay đúng cách bạn ơi Xa nơi đông_đúc , phòng_ngừa Corona ... Tiên_phong lực_lượng Đoàn ta Khẩu_trang đeo đúng , tham_gia tuyên_truyền Đẩy_lùi đại_dịch lan_truyền Để vang tiếng hát mọi miền yên_vui "" Xem thêm",385,21,4200.0,0,813,1
4695,323,-7845741394264275968,"BỘ Y_TẾ KÊU_GỌI NGƯỜI_DÂN HỢP_TÁC CHỐNG DỊCH COVID-19 Sau khi phát_hiện ra 4 ca dương_tính với SARS-COV -2 tại Bệnh_viện Bạch_Mai , bao_gồm 2 nữ điều_dưỡng ( BN 86 và 87 ) , 2 bệnh_nhân điều_trị tại Khoa_Thần kinh ( BN 133 và 161 ) , cùng 2 người_thân tới chăm_sóc BN161 ( BN 162 và 163 ) , Bệnh_viện Bạch_Mai đã tiến_hành lấy mẫu xét_nghiệm hơn 5.000 nhân_viên y_tế , bệnh_nhân và người lao_động trong bệnh_viện . Kết_quả sơ_bộ cho thấy , phát_hiện ra 2 mẫu dương_tính với SARS-COV -2 . Đó là hai ... nhân_viên đưa nước sôi của Công_ty TNHH Trường_Sinh . Đây là đơn_vị chịu trách_nhiệm cung_cấp suất ăn và nước sôi cho bệnh_viện . Bệnh_viện Bạch_Mai đã tiến_hành phong_toả khu_vực nhà_ăn . Hai nhân_viên của Công_ty Trường_Sinh có kết_quả dương_tính với SARS-COV -2 đã được đưa đi cách_ly theo_dõi sức_khoẻ . Hiện_nay Bệnh_viện Bạch_Mai đang thực_hiện “ nội bất xuất , ngoại bất nhập ” . Bộ Y_tế đề_nghị tất_cả bệnh_nhân , người_nhà bệnh_nhân và những_ai đã tới Bệnh_viện Bạch_Mai ( Hà_Nội ) từ ngày 12/3/2020 đến nay thực_hiện ngay các biện_pháp sau : - Liên_lạc với cơ_sở y_tế gần nhất để được tư_vấn và trợ_giúp ; - Khai_báo y_tế qua ứng_dụng NCOVI ( tải về điện_thoại_di_động từ ncovi.vn ) . Những người không có điện_thoại_di_động có_thể khai_báo trực_tuyến trên trang_web tokhaiyte.vn. Thường_xuyên cập_nhật tình_trạng sức_khoẻ của mình để được trợ_giúp . - Tự cách_ly và theo_dõi sức_khoẻ tại nhà_riêng hoặc nơi lưu_trú . Bộ Y_tế đề_nghị tất_cả các cơ_sở khám_chữa bệnh trong cả nước thực_hiện nghiêm những quy_định về phòng và kiểm_soát lây_nhiễm bệnh COVID-19 theo Quyết_định 468 / QĐ-BYT ngày 19/2/2020 ; quan_tâm chăm_sóc sức_khoẻ cho các nhân_viên y_tế đang trực_tiếp điều_trị người_bệnh , đặc_biệt là những người đang làm_việc tại các khoa bệnh nhiệt_đới . Bộ Y_tế kêu_gọi chính_quyền các địa_phương và nhân_dân thực_hiện nghiêm những biện_pháp mà Thủ_tướng Chính_phủ chỉ_đạo được áp_dụng từ 0h ngày 28/03/2020 , đặc_biệt người_dân chỉ đi ra ngoài khi có việc thực_sự cần_thiết ; khi ra ngoài cần luôn đeo khẩu_trang và giữ khoảng_cách 2m với người gần nhất . Bộ Y_tế kêu_gọi đồng_bào và các bộ , ban , ngành , đoàn_thể cùng chung tay phối_hợp với ngành y_tế đẩy_lùi dịch_bệnh COVID-19 . Xem thêm",20000,242,2100.0,0,186,41
1898,1899,036025f7d10eca014ada255dcf2a39aa,"“ Trong số các ứng_viên đang tranh_cử vị_trí thẩm_phán Toà_án Quốc_tế về Luật Biển , có một ứng_viên Trung_Quốc được đánh_giá là “ đối_thủ nặng_ký ” ... ”",161,27,14.0,0,258,34
3232,3233,7fc067f6ab6e0121edd51a3d532239c7,"Mới_đây , chính_phủ Rumani đã yêu_cầu công_ty nhà_nước chấm_dứt đàm_phán với các đối_tác Trung_Quốc về kế_hoạch xây_dựng 2 lò phản_ứng cho nhà_máy điện hạt_nhân của nước này , một động_thái được đánh_giá là do có sự tác_động của Mỹ .",173,5,1.0,0,2025,1
2199,2200,9beb7dfbeced643e53b0eb7caae80a6d,Thằng luật_sư hai mang Võ_Thành_Quyết này tuy đã chết rục xương vì báo_ứng ' nhưng không biết vợ_con nó ăn 10 triệu trái luật của gia_đình HDH có thấy ngon không ? ?,84,35,12.0,1,2436,3
1354,1355,24678b80dbf986b93772f866df884784,"trong khi cả nước đang có rất nhiều tấm lòng thơm Thảo . từ_thiện khắp_nơi . thì có một_số đông dân tài_xế ở tỉnh Lạng_Sơn . lợi_dụng cơ_chế kiểm_soát dịch_bệnh . chỉ cho những tài_xế tại địa_phương đó đánh xe qua cửa_khẩu giao hàng . nên chúng_nó mặc_sức ép các lái_xe Miền trong . trung_bình một chuyến hàng từ Sài_Gòn ra đến Lạng_Sơn . lương lái_xe cũng chỉ được tầm 6 triệu cả đi lẩn về . vậy_mà chỉ cần đánh xe qua cửa_khẩu bỏ hàng vài chục km . Chúng_nó đã hốc của lái_xe hết 8 triệu một chuyến . chưa kể lái yếu , và không quen xe . gây tai_nạn trầy_xước chủ xe_tải chiều . thật là lương_tâm của chúng_nó bị chó tha hết rồi",24,5,1.0,1,753,1
3724,3725,5b539e3dcd711bfd7743b31c08a66088,[ Infographic ] Thủ_tướng quyết_định công_bố dịch COVID-19 toàn_quốc,1,0,0.0,0,1516,1
3303,3304,4d8ab84851e6a455c6101bb8c01e3fae,"Theo quyết_định truy_nã , Triệu_Quân_Sự - phạm_nhân đặc_biệt nguy_hiểm , đang mang 4 tiền_án và từng giết người , đã thực_hiện việc trốn trại_giam vào_khoảng 14h20' ngày 3/6 bằng cách leo qua tường rào khu bảo_vệ trại_giam .",505,50,11.0,0,1212,1
962,963,debc93069bc25cfd8c1869588be53d5b,"VIRUS CORONA KHÔNG LƠ_LỬNG MÀ BÁM VÀO CÁC BỀ_MẶT GỖ , ĐÁ , SẮT … Hôm_nay , tại buổi họp_báo thông_tin về dịch viêm đường hô_hấp do chủng mới của virus corona ( nCoV ) gây ra , Bộ Y_Tế đã đưa ra cảnh_báo đặc_trưng virus Corona là không lơ_lửng trong không_khí , mà bám khá lâu vào các bề_mặt gỗ , đá , sắt , … Do_đó , một trong những biện_pháp quan_trọng để phòng_ngừa virus là rửa tay với xà_phòng nhiều lần trong ngày , làm sạch và khử_trùng các vật_dụng , bề_mặt thường_xuyên chạm vào ( tay nắ ... m cửa , tay_vịn cầu_thang , nhà_bếp , ... ) bằng dung_dịch vệ_sinh bề_mặt chuyên_dụng . - - - * Theo báo Tuổi_Trẻ Online đăng ngày 05/02/2020 Xem thêm",24000,978,3200.0,0,3250,1
